event_id,user_id,session_id,event_time,event_date,event_name,duration_seconds,emotion_checkin_label,purchase_amount,is_premium_event,content_id
602816d0,USR10446,SES_h5i6j7k8l9,2024-09-04 19:40:00.000000 UTC,2024-09-04,play_meditation,1200,peaceful,0.0,false,7525
29276591,USR10448,SES_j7k8l9m0n1,2024-09-02 19:40:00.000000 UTC,2024-09-02,play_meditation,1200,peaceful,0.0,false,192a
33b16da5,USR10450,SES_l9m0n1o2p3,2024-08-31 19:40:00.000000 UTC,2024-08-31,play_meditation,1200,peaceful,0.0,false,7b15
aeac88b8,USR10452,SES_n1o2p3q4r5,2024-08-29 19:40:00.000000 UTC,2024-08-29,play_meditation,1200,peaceful,0.0,false,a3f2
f92392ae,USR10454,SES_p3q4r5s6t7,2024-08-27 19:40:00.000000 UTC,2024-08-27,play_meditation,1200,peaceful,0.0,false,84cf
bf52ff75,USR10456,SES_r5s6t7u8v9,2024-08-25 19:40:00.000000 UTC,2024-08-25,play_meditation,1200,peaceful,0.0,false,8136
0a85ee98,USR10458,SES_t7u8v9w0x1,2024-08-23 19:40:00.000000 UTC,2024-08-23,play_meditation,1200,peaceful,0.0,false,7bf7
8c82eceb,USR10340,SES_f9g0h1i2j3,2024-12-19 22:05:00.000000 UTC,2024-12-19,purchase,0,excited,4.99,true,fb8e
6937c0a2,USR10340,SES_f9g0h1i2j3,2024-12-19 22:10:00.000000 UTC,2024-12-19,natal_chart_view,1800,enlightened,4.99,true,4214
5d9f5aa4,USR10337,SES_c6d7e8f9g0,2024-12-22 12:05:00.000000 UTC,2024-12-22,listen_podcast,1500,inspired,0.0,false,7b79
40dba276,USR10340,SES_f9g0h1i2j3,2024-12-19 22:45:00.000000 UTC,2024-12-19,listen_podcast,1200,curious,4.99,true,2117
84b452a3,USR10006,SES_z6a7b8c9d0,2024-11-14 12:32:45.000000 UTC,2024-11-14,psychological_test_start,120,,0.0,false,e928
1eec8c50,USR10006,SES_z6a7b8c9d0,2024-11-14 12:34:00.000000 UTC,2024-11-14,psychological_test_end,60,anxious,0.0,false,e928
d3d7ebd5,USR10016,SES_x6y7z8a9b0,2024-11-04 15:35:00.000000 UTC,2024-11-04,psychological_test_start,120,,0.0,false,e2f8
3f71d248,USR10016,SES_x6y7z8a9b0,2024-11-04 15:37:00.000000 UTC,2024-11-04,psychological_test_end,60,stressed,0.0,false,e2f8
3bca3c5a,USR10027,SES_a1b2c3d4e5f6,2024-10-24 12:20:00.000000 UTC,2024-10-24,psychological_test_start,180,,0.0,false,0795
613c1235,USR10027,SES_a1b2c3d4e5f6,2024-10-24 12:23:00.000000 UTC,2024-10-24,psychological_test_end,120,calm,0.0,false,0795
197d8ddc,USR10247,SES_k1l2m3n4o5,2024-03-18 12:15:00.000000 UTC,2024-03-18,psychological_test_start,180,,0.0,false,6ea8
c6e124f2,USR10247,SES_k1l2m3n4o5,2024-03-18 12:18:00.000000 UTC,2024-03-18,psychological_test_end,120,centered,0.0,false,6ea8
c823717d,USR10334,SES_r2s3t4u5v6,2024-12-24 21:50:00.000000 UTC,2024-12-24,sound_healing,1200,peaceful,0.0,false,672e
3f560c6e,USR10352,SES_r1s2t3u4v5,2024-12-07 17:45:00.000000 UTC,2024-12-07,sound_healing,900,content,0.0,false,27c5
a901af64,USR10358,SES_x7y8z9a0b1,2024-12-01 18:10:00.000000 UTC,2024-12-01,purchase,0,excited,9.99,false,ac5a
17b5aa82,USR10358,SES_x7y8z9a0b1,2024-12-01 18:15:00.000000 UTC,2024-12-01,sound_healing,1800,immersed,9.99,false,1371
3d144c1b,USR10370,SES_j9k0l1m2n3,2024-11-19 18:40:00.000000 UTC,2024-11-19,sound_healing,1200,ethereal,0.0,false,ccb3
90e5993e,USR10397,SES_k6l7m8n9o0,2024-10-23 06:55:00.000000 UTC,2024-10-23,sound_healing,600,harmonious,0.0,false,a693
4af23ee4,USR10428,SES_p7q8r9s0t1,2024-09-22 19:45:00.000000 UTC,2024-09-22,sound_healing,600,harmonious,0.0,false,dec0
8470076e,USR10005,SES_u1v2w3x4y5,2024-11-15 23:12:30.000000 UTC,2024-11-15,sleep_story_start,3600,relaxed,0.0,false,5357
aba57f04,USR10020,SES_r6s7t8u9v0,2024-10-31 22:05:00.000000 UTC,2024-10-31,sleep_story_start,4800,relaxed,0.0,false,f995
d28f9105,USR10046,SES_s5t6u7v8w9,2024-10-05 22:40:00.000000 UTC,2024-10-05,sleep_story_start,3000,sleepy,0.0,false,8d34
bf4ee742,USR10056,SES_q6r7s8t9u0,2024-09-25 22:10:00.000000 UTC,2024-09-25,sleep_story_start,1200,sleepy,0.0,false,57f1
b5c32263,USR10063,SES_z1a2b3c4d5,2024-09-18 21:15:00.000000 UTC,2024-09-18,sleep_story_start,2700,peaceful,0.0,false,9b9a
a66080ce,USR10081,SES_l5m6n7o8p9,2024-08-31 21:15:00.000000 UTC,2024-08-31,sleep_story_start,900,sleepy,0.0,false,ceae
a6474c4e,USR10115,SES_w9x0y1z2a3,2024-07-28 21:15:00.000000 UTC,2024-07-28,sleep_story_start,900,relaxed,0.0,false,fc17
1d31077c,USR10120,SES_v4w5x6y7z8,2024-07-23 22:15:00.000000 UTC,2024-07-23,sleep_story_start,900,sleepy,0.0,false,417f
bc3ce1fe,USR10130,SES_r4s5t6u7v8,2024-07-13 20:45:00.000000 UTC,2024-07-13,sleep_story_start,900,dreamy,0.0,false,319c
bf297ec1,USR10139,SES_k3l4m5n6o7,2024-07-04 21:15:00.000000 UTC,2024-07-04,sleep_story_start,900,peaceful,0.0,false,2b01
66242576,USR10145,SES_m9n0o1p2q3,2024-06-28 21:15:00.000000 UTC,2024-06-28,sleep_story_start,900,peaceful,0.0,false,2114
1e21a1fd,USR10152,SES_v6w7x8y9z0,2024-06-21 20:15:00.000000 UTC,2024-06-21,sleep_story_start,900,peaceful,0.0,false,4108
a176eaca,USR10163,SES_w7x8y9z0a1,2024-06-10 22:15:00.000000 UTC,2024-06-10,sleep_story_start,900,peaceful,0.0,false,5d61
a3790431,USR10169,SES_a3b4c5d6e7,2024-06-04 22:15:00.000000 UTC,2024-06-04,sleep_story_start,900,peaceful,0.0,false,b3fc
8a836b8f,USR10175,SES_c9d0e1f2g3,2024-05-29 20:15:00.000000 UTC,2024-05-29,sleep_story_start,900,dreamy,0.0,false,dc24
a4705e6f,USR10182,SES_l6m7n8o9p0,2024-05-22 20:15:00.000000 UTC,2024-05-22,sleep_story_start,900,peaceful,0.0,false,6a7e
23e20905,USR10189,SES_u3v4w5x6y7,2024-05-15 20:15:00.000000 UTC,2024-05-15,sleep_story_start,900,peaceful,0.0,false,8a3f
acbfa56f,USR10196,SES_b0c1d2e3f4,2024-05-08 20:15:00.000000 UTC,2024-05-08,sleep_story_start,900,peaceful,0.0,false,74c1
e3196444,USR10201,SES_a5b6c7d8e9,2024-05-03 20:15:00.000000 UTC,2024-05-03,sleep_story_start,900,dreamy,0.0,false,f323
98b165d1,USR10206,SES_z0a1b2c3d4,2024-04-28 20:15:00.000000 UTC,2024-04-28,sleep_story_start,900,peaceful,0.0,false,74c1
fc61d7e1,USR10213,SES_g7h8i9j0k1,2024-04-21 20:15:00.000000 UTC,2024-04-21,sleep_story_start,900,peaceful,0.0,false,0050
3d5b1201,USR10220,SES_p4q5r6s7t8,2024-04-14 20:15:00.000000 UTC,2024-04-14,sleep_story_start,900,dreamy,0.0,false,c6b1
27ef430c,USR10227,SES_w1x2y3z4a5,2024-04-07 20:15:00.000000 UTC,2024-04-07,sleep_story_start,900,dreamy,0.0,false,1f87
3fbdab97,USR10234,SES_f8g9h0i1j2,2024-03-31 20:15:00.000000 UTC,2024-03-31,sleep_story_start,900,peaceful,0.0,false,275f
b2f3bd9a,USR10241,SES_m5n6o7p8q9,2024-03-24 20:15:00.000000 UTC,2024-03-24,sleep_story_start,900,dreamy,0.0,false,e99a
66b9d7ea,USR10248,SES_p2q3r4s5t6,2024-03-17 22:15:00.000000 UTC,2024-03-17,sleep_story_start,900,peaceful,0.0,false,45c9
223b75a7,USR10254,SES_r8s9t0u1v2,2024-03-11 22:15:00.000000 UTC,2024-03-11,sleep_story_start,900,peaceful,0.0,false,726a
1c2e605a,USR10259,SES_q3r4s5t6u7,2024-03-06 22:15:00.000000 UTC,2024-03-06,sleep_story_start,900,peaceful,0.0,false,1cb9
8b870233,USR10283,SES_c7d8e9f0g1,2024-02-11 22:15:00.000000 UTC,2024-02-11,sleep_story_start,900,dreamy,0.0,false,0c1d
c5708543,USR10294,SES_f8g9h0i1j2,2024-01-31 20:15:00.000000 UTC,2024-01-31,sleep_story_start,900,dreamy,0.0,false,6e19
a7a00072,USR10334,SES_r2s3t4u5v6,2024-12-24 21:10:00.000000 UTC,2024-12-24,sleep_story_start,1800,tired,0.0,false,a020
c4a6029b,USR10344,SES_j3k4l5m6n7,2024-12-15 21:40:00.000000 UTC,2024-12-15,sleep_story_start,1800,sleepy,0.0,false,a2ff
d9b11ffd,USR10348,SES_n7o8p9q0r1,2024-12-11 20:15:00.000000 UTC,2024-12-11,sleep_story_start,2100,sleepy,0.0,false,c919
0150db19,USR10002,SES_f6g7h8i9j0,2024-11-18 23:00:45.000000 UTC,2024-11-18,sound_healing,720,,0.0,false,ac12
053eb7fe,USR10014,SES_n6o7p8q9r0,2024-11-06 11:25:00.000000 UTC,2024-11-06,sound_healing,2100,,7.99,true,22ec
755aba22,USR10025,SES_q1r2s3t4u5,2024-10-26 20:20:00.000000 UTC,2024-10-26,sound_healing,2100,relaxed,6.99,true,e003
d14523f1,USR10035,SES_p2q3r4s5t6,2024-10-16 19:10:00.000000 UTC,2024-10-16,sound_healing,2100,relaxed,4.99,true,d1ed
33d1e60f,USR10117,SES_g1h2i3j4k5,2024-07-26 19:40:00.000000 UTC,2024-07-26,sound_healing,1200,relaxed,8.99,true,bf41
521b719c,USR10217,SES_a1b2c3d4e5,2024-04-17 19:45:00.000000 UTC,2024-04-17,sound_healing,900,calm,5.99,true,b62b
ddf1d5d2,USR10224,SES_h8i9j0k1l2,2024-04-10 19:45:00.000000 UTC,2024-04-10,sound_healing,900,relaxed,6.99,true,bd84
7b28acc1,USR10231,SES_q5r6s7t8u9,2024-04-03 19:45:00.000000 UTC,2024-04-03,sound_healing,900,relaxed,5.99,true,bd84
810ec5a5,USR10238,SES_z2a3b4c5d6,2024-03-27 19:45:00.000000 UTC,2024-03-27,sound_healing,900,relaxed,5.99,true,266c
a20d6017,USR10008,SES_j6k7l8m9n0,2024-11-12 20:20:00.000000 UTC,2024-11-12,listen_podcast,1800,inspired,0.0,false,361f
fca34c6f,USR10009,SES_o1p2q3r4s5,2024-11-11 15:10:00.000000 UTC,2024-11-11,affirmations_view,300,motivated,0.0,false,a91a
54be0b3b,USR10015,SES_s1t2u3v4w5,2024-11-05 09:50:00.000000 UTC,2024-11-05,affirmations_view,180,empowered,0.0,false,b7c9
ae99a67b,USR10017,SES_c1d2e3f4g5,2024-11-03 19:10:00.000000 UTC,2024-11-03,listen_podcast,2400,relaxed,0.0,false,cb60
41a487ac,USR10029,SES_l2m3n4o5p6,2024-10-22 08:30:00.000000 UTC,2024-10-22,affirmations_view,120,joyful,0.0,false,cce0
c71638da,USR10034,SES_k7l8m9n0o1,2024-10-17 08:35:00.000000 UTC,2024-10-17,affirmations_view,180,confident,0.0,false,7878
24b57608,USR10036,SES_u7v8w9x0y1,2024-10-15 06:00:00.000000 UTC,2024-10-15,affirmations_view,120,grateful,0.0,false,409d
7d746637,USR10042,SES_y1z2a3b4c5,2024-10-09 19:40:00.000000 UTC,2024-10-09,listen_podcast,1800,inspired,0.0,false,9b72
9fe37d4a,USR10048,SES_c7d8e9f0g1,2024-10-03 17:55:00.000000 UTC,2024-10-03,listen_podcast,1800,inspired,0.0,false,b804
7b7c5a22,USR10055,SES_l1m2n3o4p5,2024-09-26 08:50:00.000000 UTC,2024-09-26,affirmations_view,180,strong,0.0,false,9560
db040ee5,USR10336,SES_b4c5d6e7f8,2024-12-23 19:20:00.000000 UTC,2024-12-23,psychological_test_start,0,stressed,0.0,false,86c3
2355e9ae,USR10336,SES_b4c5d6e7f8,2024-12-23 19:25:00.000000 UTC,2024-12-23,psychological_test_end,300,aware,0.0,false,86c3
e2839d9f,USR10028,SES_g7h8i9j0k1,2024-10-23 19:35:00.000000 UTC,2024-10-23,purchase,0,,59.99,true,07f5
e43e7bdf,USR10028,SES_g7h8i9j0k1,2024-10-23 19:40:00.000000 UTC,2024-10-23,subscription_activate,0,,0.0,false,07f5
0ea2b6a5,USR10039,SES_j4k5l6m7n8,2024-10-12 14:35:00.000000 UTC,2024-10-12,subscription_activate,0,,0.0,false,07f5
af914f69,USR10103,SES_q7r8s9t0u1,2024-08-09 18:15:00.000000 UTC,2024-08-09,purchase,0,,0.0,false,0977
d13100b7,USR10004,SES_p6q7r8s9t0,2024-11-16 19:46:10.000000 UTC,2024-11-16,tarot_reading,600,curious,4.99,true,0f75
520dec29,USR10011,SES_y1z2a3b4c5,2024-11-09 21:10:00.000000 UTC,2024-11-09,tarot_reading,1200,uncertain,3.99,true,ec2d
876bb7f1,USR10019,SES_m1n2o3p4q5,2024-11-01 17:35:00.000000 UTC,2024-11-01,tarot_reading,900,curious,2.99,true,a8d9
8865cc84,USR10030,SES_q7r8s9t0u1,2024-10-21 21:10:00.000000 UTC,2024-10-21,tarot_reading,1800,hopeful,5.99,true,911f
ef12e3ae,USR10058,SES_a2b3c4d5e6,2024-09-23 19:40:00.000000 UTC,2024-09-23,tarot_reading,600,curious,2.99,true,a8d9
56f1c7cc,USR10122,SES_f6g7h8i9j0,2024-07-21 19:15:00.000000 UTC,2024-07-21,tarot_reading,1800,reflective,3.99,true,2a4b
e3af7e75,USR10210,SES_r4s5t6u7v8,2024-04-24 19:45:00.000000 UTC,2024-04-24,tarot_reading,1800,curious,4.99,true,7706
324d5186,USR10245,SES_a9b0c1d2e3,2024-03-20 19:15:00.000000 UTC,2024-03-20,tarot_reading,1200,hopeful,7.99,true,fc9e
3390c99d,USR10250,SES_z4a5b6c7d8,2024-03-15 19:20:00.000000 UTC,2024-03-15,tarot_reading,2100,cautious,8.99,true,ee93
aeaa0ced,USR10280,SES_p4q5r6s7t8,2024-02-14 19:20:00.000000 UTC,2024-02-14,tarot_reading,2100,romantic,9.99,true,5f76
ce8160bd,USR10333,SES_m1n2o3p4q5,2024-12-25 06:30:00.000000 UTC,2024-12-25,tarot_reading,600,curious,0.0,false,a453
ec1f72bf,USR10355,SES_u4v5w6x7y8,2024-12-04 11:30:00.000000 UTC,2024-12-04,tarot_reading,600,curious,0.0,false,3dd6
1f978ce5,USR10379,SES_s8t9u0v1w2,2024-11-10 14:40:00.000000 UTC,2024-11-10,tarot_reading,600,wise,0.0,false,c014
f556bb9d,USR10362,SES_b1c2d3e4f5,2024-11-27 19:35:00.000000 UTC,2024-11-27,purchase,0,excited,19.99,false,7e93
4d30d923,USR10362,SES_b1c2d3e4f5,2024-11-27 19:40:00.000000 UTC,2024-11-27,natal_chart_view,1800,enlightened,19.99,false,b91d
e4eb1108,USR10338,SES_d7e8f9g0h1,2024-12-21 21:10:00.000000 UTC,2024-12-21,sound_healing,900,relaxed,0.0,false,7efc
b788e93f,USR10384,SES_x3y4z5a6b7,2024-11-05 20:50:00.000000 UTC,2024-11-05,sound_healing,600,harmonious,0.0,false,dd6f
3f4be7ee,USR10420,SES_h9i0j1k2l3,2024-09-30 19:15:00.000000 UTC,2024-09-30,sound_healing,600,harmonious,0.0,false,faac
92ee14db,USR10426,SES_n5o6p7q8r9,2024-09-24 20:15:00.000000 UTC,2024-09-24,sound_healing,600,harmonious,0.0,false,cc93
a474f3b6,USR10442,SES_d1e2f3g4h5,2024-09-08 20:15:00.000000 UTC,2024-09-08,sound_healing,600,harmonious,0.0,false,d07f
06084d89,USR10339,SES_e8f9g0h1i2,2024-12-20 06:20:00.000000 UTC,2024-12-20,concentration_practice,600,,0.0,false,eef3
62ee8bee,USR10003,SES_k1l2m3n4o5,2024-11-17 06:17:30.000000 UTC,2024-11-17,start_yoga,3600,,0.0,true,d933
544d80d9,USR10009,SES_o1p2q3r4s5,2024-11-11 14:35:00.000000 UTC,2024-11-11,start_yoga,2700,focused,0.0,false,e628
82a068d1,USR10015,SES_s1t2u3v4w5,2024-11-05 09:20:00.000000 UTC,2024-11-05,start_yoga,2400,calm,0.0,false,97ba
49d920fb,USR10018,SES_h6i7j8k9l0,2024-11-02 06:35:00.000000 UTC,2024-11-02,start_yoga,1500,energized,0.0,false,c979
5202e220,USR10021,SES_w1x2y3z4a5,2024-10-30 07:50:00.000000 UTC,2024-10-30,start_yoga,2400,calm,0.0,false,2e50
10744cdf,USR10027,SES_a1b2c3d4e5f6,2024-10-24 12:30:00.000000 UTC,2024-10-24,start_yoga,2100,focused,0.0,false,92ce
053f22a7,USR10033,SES_f2g3h4i5j6,2024-10-18 16:50:00.000000 UTC,2024-10-18,start_yoga,2100,relieved,0.0,false,6779
48f71c70,USR10038,SES_e3f4g5h6i7,2024-10-13 11:15:00.000000 UTC,2024-10-13,start_yoga,2700,energized,0.0,false,6846
aa944ad2,USR10043,SES_d2e3f4g5h6,2024-10-08 06:20:00.000000 UTC,2024-10-08,start_yoga,2400,peaceful,0.0,false,03e9
dee4c848,USR10049,SES_h8i9j0k1l2,2024-10-02 07:10:00.000000 UTC,2024-10-02,start_yoga,2100,energized,0.0,false,83e4
c9329102,USR10051,SES_r1s2t3u4v5,2024-09-30 15:15:00.000000 UTC,2024-09-30,start_yoga,2700,strong,0.0,false,fa89
816860cf,USR10055,SES_l1m2n3o4p5,2024-09-26 08:10:00.000000 UTC,2024-09-26,start_yoga,2700,energized,0.0,false,9861
d7bcf076,USR10059,SES_f3g4h5i6j7,2024-09-22 10:15:00.000000 UTC,2024-09-22,start_yoga,2700,peaceful,0.0,false,643e
118f47ad,USR10064,SES_e6f7g8h9i0,2024-09-17 07:10:00.000000 UTC,2024-09-17,start_yoga,1200,awake,0.0,false,3e5e
7bc3c268,USR10067,SES_t9u0v1w2x3,2024-09-14 18:20:00.000000 UTC,2024-09-14,start_yoga,2400,released,0.0,false,c9c0
39ab79ed,USR10074,SES_c8d9e0f1g2,2024-09-07 07:10:00.000000 UTC,2024-09-07,start_yoga,1200,awake,0.0,false,0f01
e9ccd12a,USR10084,SES_a8b9c0d1e2,2024-08-28 06:10:00.000000 UTC,2024-08-28,start_yoga,2100,powerful,0.0,false,793f
8a889abc,USR10091,SES_i5j6k7l8m9,2024-08-21 06:15:00.000000 UTC,2024-08-21,start_yoga,1500,awake,0.0,false,8595
66d798ce,USR10101,SES_g5h6i7j8k9,2024-08-11 14:45:00.000000 UTC,2024-08-11,start_yoga,900,relaxed,0.0,false,63bb
fabcc04a,USR10113,SES_m7n8o9p0q1,2024-07-30 07:25:00.000000 UTC,2024-07-30,start_yoga,2100,energized,0.0,false,a46c
84bacb8a,USR10119,SES_q3r4s5t6u7,2024-07-24 17:40:00.000000 UTC,2024-07-24,start_yoga,1200,calm,0.0,false,a5c9
f9454704,USR10123,SES_k7l8m9n0o1,2024-07-20 09:45:00.000000 UTC,2024-07-20,start_yoga,1800,energized,0.0,false,9877
90f10376,USR10126,SES_z0a1b2c3d4,2024-07-17 06:45:00.000000 UTC,2024-07-17,start_yoga,900,strong,0.0,false,636b
b0d48e1c,USR10129,SES_m3n4o5p6q7,2024-07-14 10:15:00.000000 UTC,2024-07-14,start_yoga,900,peaceful,0.0,false,f0d4
5915bd93,USR10135,SES_q9r0s1t2u3,2024-07-08 07:15:00.000000 UTC,2024-07-08,start_yoga,900,awake,0.0,false,d12e
8553e5a4,USR10137,SES_a1b2c3d4e5,2024-07-06 15:15:00.000000 UTC,2024-07-06,start_yoga,900,balanced,0.0,false,6137
b76d6b1f,USR10143,SES_c7d8e9f0g1,2024-06-30 10:15:00.000000 UTC,2024-06-30,start_yoga,900,grateful,0.0,false,ce8c
c6aeb684,USR10151,SES_q5r6s7t8u9,2024-06-22 10:15:00.000000 UTC,2024-06-22,start_yoga,900,strong,0.0,false,32e4
7f35a361,USR10158,SES_z2a3b4c5d6,2024-06-15 14:15:00.000000 UTC,2024-06-15,start_yoga,900,relaxed,0.0,false,2364
4125aa5e,USR10162,SES_r6s7t8u9v0,2024-06-11 17:45:00.000000 UTC,2024-06-11,start_yoga,900,calm,0.0,false,a5c9
2614d3a4,USR10165,SES_g9h0i1j2k3,2024-06-08 14:45:00.000000 UTC,2024-06-08,start_yoga,900,energized,0.0,false,131c
cf52c791,USR10171,SES_k5l6m7n8o9,2024-06-02 14:45:00.000000 UTC,2024-06-02,start_yoga,900,focused,0.0,false,9e84
7bbb3563,USR10246,SES_f0g1h2i3j4,2024-03-19 07:45:00.000000 UTC,2024-03-19,start_yoga,900,energized,0.0,false,d948
047b2937,USR10252,SES_h6i7j8k9l0,2024-03-13 07:15:00.000000 UTC,2024-03-13,start_yoga,900,balanced,0.0,false,4a9f
53d59a63,USR10257,SES_g1h2i3j4k5,2024-03-08 12:45:00.000000 UTC,2024-03-08,start_yoga,900,empowered,0.0,false,6576
1bf64706,USR10260,SES_v4w5x6y7z8,2024-03-05 07:15:00.000000 UTC,2024-03-05,start_yoga,900,balanced,0.0,false,024d
e1eedc93,USR10262,SES_f6g7h8i9j0,2024-03-03 10:15:00.000000 UTC,2024-03-03,start_yoga,900,peaceful,0.0,false,f0d4
e4bd1865,USR10264,SES_p8q9r0s1t2,2024-03-01 07:15:00.000000 UTC,2024-03-01,start_yoga,900,renewed,0.0,false,f523
eaae0c8e,USR10268,SES_h2i3j4k5l6,2024-02-26 07:15:00.000000 UTC,2024-02-26,start_yoga,900,balanced,0.0,false,7578
0d33de94,USR10274,SES_l8m9n0o1p2,2024-02-20 07:15:00.000000 UTC,2024-02-20,start_yoga,900,balanced,0.0,false,889b
762eaad6,USR10276,SES_v0w1x2y3z4,2024-02-18 07:15:00.000000 UTC,2024-02-18,start_yoga,900,peaceful,0.0,false,643e
9e6151de,USR10309,SES_a3b4c5d6e7,2024-01-16 07:15:00.000000 UTC,2024-01-16,start_yoga,900,balanced,0.0,false,024d
8520f1cf,USR10001,SES_a1b2c3d4e5,2024-11-19 08:15:23.000000 UTC,2024-11-19,open_app,,,0.0,false,
76639d1e,USR10001,SES_a1b2c3d4e5,2024-11-19 08:18:12.000000 UTC,2024-11-19,emotion_checkin,,focused,0.0,false,
9eb35ed1,USR10002,SES_f6g7h8i9j0,2024-11-18 22:30:15.000000 UTC,2024-11-18,open_app,,,0.0,false,
b792c926,USR10003,SES_k1l2m3n4o5,2024-11-17 06:15:00.000000 UTC,2024-11-17,open_app,,,0.0,false,
4701fd33,USR10003,SES_k1l2m3n4o5,2024-11-17 07:05:00.000000 UTC,2024-11-17,emotion_checkin,,energized,0.0,false,
31077531,USR10004,SES_p6q7r8s9t0,2024-11-16 19:45:20.000000 UTC,2024-11-16,open_app,,,0.0,false,
63858eaa,USR10005,SES_u1v2w3x4y5,2024-11-15 23:10:00.000000 UTC,2024-11-15,open_app,,,0.0,false,
9f93fc0c,USR10005,SES_u1v2w3x4y5,2024-11-15 23:20:00.000000 UTC,2024-11-15,emotion_checkin,,tired,0.0,false,
b4821536,USR10006,SES_z6a7b8c9d0,2024-11-14 12:30:15.000000 UTC,2024-11-14,open_app,,,0.0,false,
06e123bf,USR10007,SES_e1f2g3h4i5,2024-11-13 07:00:00.000000 UTC,2024-11-13,open_app,,,0.0,false,
68ff2e80,USR10008,SES_j6k7l8m9n0,2024-11-12 20:15:30.000000 UTC,2024-11-12,open_app,,,0.0,false,
6cb6d1a7,USR10009,SES_o1p2q3r4s5,2024-11-11 14:30:00.000000 UTC,2024-11-11,open_app,,,0.0,false,
18b1d18e,USR10010,SES_t6u7v8w9x0,2024-11-10 18:45:00.000000 UTC,2024-11-10,open_app,,,0.0,false,
e6a58ee9,USR10011,SES_y1z2a3b4c5,2024-11-09 21:00:00.000000 UTC,2024-11-09,open_app,,,0.0,false,
711e7990,USR10012,SES_d6e7f8g9h0,2024-11-08 05:30:00.000000 UTC,2024-11-08,open_app,,,0.0,false,
90e02a26,USR10013,SES_i1j2k3l4m5,2024-11-07 16:45:00.000000 UTC,2024-11-07,open_app,,,0.0,false,
323686c1,USR10014,SES_n6o7p8q9r0,2024-11-06 11:20:00.000000 UTC,2024-11-06,open_app,,,0.0,false,
d8ee9ffc,USR10015,SES_s1t2u3v4w5,2024-11-05 09:15:00.000000 UTC,2024-11-05,open_app,,,0.0,false,
b9fad74a,USR10016,SES_x6y7z8a9b0,2024-11-04 15:30:00.000000 UTC,2024-11-04,open_app,,,0.0,false,
a922dee5,USR10017,SES_c1d2e3f4g5,2024-11-03 19:00:00.000000 UTC,2024-11-03,open_app,,,0.0,false,
b599a852,USR10017,SES_c1d2e3f4g5,2024-11-03 19:50:00.000000 UTC,2024-11-03,emotion_checkin,,peaceful,0.0,false,
fdbfbaf4,USR10018,SES_h6i7j8k9l0,2024-11-02 06:00:00.000000 UTC,2024-11-02,open_app,,,0.0,false,
0cd5552b,USR10019,SES_m1n2o3p4q5,2024-11-01 17:30:00.000000 UTC,2024-11-01,open_app,,,0.0,false,
8b650343,USR10020,SES_r6s7t8u9v0,2024-10-31 22:00:00.000000 UTC,2024-10-31,open_app,,,0.0,false,
af9a4893,USR10020,SES_r6s7t8u9v0,2024-10-31 22:10:00.000000 UTC,2024-10-31,emotion_checkin,,tired,0.0,false,
b6a5e63c,USR10021,SES_w1x2y3z4a5,2024-10-30 07:45:00.000000 UTC,2024-10-30,open_app,,,0.0,false,
78b9a691,USR10022,SES_b6c7d8e9f0,2024-10-29 13:00:00.000000 UTC,2024-10-29,open_app,,,0.0,false,
2ea850b2,USR10022,SES_b6c7d8e9f0,2024-10-29 13:30:00.000000 UTC,2024-10-29,emotion_checkin,,calm,0.0,false,
b123c850,USR10023,SES_g1h2i3j4k5,2024-10-28 18:30:00.000000 UTC,2024-10-28,open_app,,,0.0,false,
c4743af0,USR10024,SES_l6m7n8o9p0,2024-10-27 05:00:00.000000 UTC,2024-10-27,open_app,,,0.0,false,
6a16461b,USR10025,SES_q1r2s3t4u5,2024-10-26 20:15:00.000000 UTC,2024-10-26,open_app,,,0.0,false,
911592dd,USR10026,SES_v6w7x8y9z0,2024-10-25 16:00:00.000000 UTC,2024-10-25,open_app,,,0.0,false,
68d62ba5,USR10027,SES_a1b2c3d4e5f6,2024-10-24 12:15:00.000000 UTC,2024-10-24,open_app,,,0.0,false,
5686824a,USR10028,SES_g7h8i9j0k1,2024-10-23 19:30:00.000000 UTC,2024-10-23,open_app,,,19.99,true,
3f3c45de,USR10029,SES_l2m3n4o5p6,2024-10-22 08:00:00.000000 UTC,2024-10-22,open_app,,,0.0,false,
77755b54,USR10030,SES_q7r8s9t0u1,2024-10-21 21:00:00.000000 UTC,2024-10-21,open_app,,,0.0,false,
31553e8c,USR10031,SES_v2w3x4y5z6,2024-10-20 14:00:00.000000 UTC,2024-10-20,open_app,,,0.0,false,
96e226db,USR10031,SES_v2w3x4y5z6,2024-10-20 15:00:00.000000 UTC,2024-10-20,emotion_checkin,,centered,0.0,false,
b244b212,USR10032,SES_a7b8c9d0e1,2024-10-19 10:30:00.000000 UTC,2024-10-19,open_app,,,0.0,false,
b6ba92e0,USR10033,SES_f2g3h4i5j6,2024-10-18 16:45:00.000000 UTC,2024-10-18,open_app,,,0.0,false,
68663f83,USR10034,SES_k7l8m9n0o1,2024-10-17 08:15:00.000000 UTC,2024-10-17,open_app,,,0.0,false,
ff636ce3,USR10035,SES_p2q3r4s5t6,2024-10-16 19:00:00.000000 UTC,2024-10-16,open_app,,,0.0,false,
eaf6dc21,USR10036,SES_u7v8w9x0y1,2024-10-15 05:30:00.000000 UTC,2024-10-15,open_app,,,0.0,false,
